hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,pu_x,pu_y,do_x,do_y
HV0003,B03404,B03404,2025-07-08 18:49:05,2025-07-08 18:50:56,2025-07-08 18:50:56,2025-07-08 18:57:34,25,33,0.72,398,8.53,0.0,0.17,0.61,0.0,0.0,0.0,8.53,N,N,N,N,N,0.0,987849.6682610202,188789.92262541715,986249.8781639222,192540.454552342
HV0005,B03406,,2025-07-08 18:38:29,2025-07-08 18:41:22,2025-07-08 18:41:23,2025-07-08 18:52:55,25,45,2.503,692,14.92,0.0,0.37,1.32,2.75,0.0,0.0,10.56,N,N,N,N,N,1.5,989373.0016005234,188936.0339404099,984606.7738719722,198669.6124031239
HV0005,B03406,,2025-07-08 18:10:22,2025-07-08 18:11:40,2025-07-08 18:12:00,2025-07-08 18:22:11,25,33,1.355,611,13.48,0.0,0.28,0.98,0.0,0.0,0.0,8.11,N,N,N,N,N,0.0,988952.1088187248,188882.29556730232,985378.4574423037,192369.4355426856
HV0003,B03404,B03404,2025-07-08 18:06:19,2025-07-08 18:08:19,2025-07-08 18:09:58,2025-07-08 18:17:47,65,66,0.85,469,15.94,0.0,0.4,1.42,0.0,0.0,0.0,8.11,N,N,N,N,Y,0.0,988134.8652536012,191690.5871141737,988274.3594124804,195316.1360750422
HV0005,B03406,,2025-07-08 18:23:32,2025-07-08 18:26:59,2025-07-08 18:27:18,2025-07-08 18:36:10,33,66,0.949,532,9.86,0.0,0.25,0.88,0.0,0.0,0.0,6.73,N,N,N,N,N,0.0,986125.4398898566,193441.10241396737,988332.591261477,195132.9680947206
HV0003,B03404,B03404,2025-07-08 18:11:20,2025-07-08 18:16:08,2025-07-08 18:16:12,2025-07-08 18:31:35,87,33,2.35,924,19.79,0.0,0.46,1.77,2.75,0.0,0.0,12.63,N,N,N,N,N,1.5,981578.0921013562,197373.3429110395,985714.104433966,192456.13315393825
HV0003,B03404,B03404,2025-07-08 18:34:03,2025-07-08 18:39:38,2025-07-08 18:39:55,2025-07-08 18:48:30,88,45,1.17,515,11.29,0.0,0.26,1.04,2.75,0.0,0.0,6.84,N,N,N,N,N,1.5,980388.6203952814,195844.95848975363,984848.4124311628,198770.55219165143
HV0003,B03404,B03404,2025-07-08 18:37:21,2025-07-08 18:39:24,2025-07-08 18:39:49,2025-07-08 18:47:55,25,25,1.33,486,8.46,0.0,0.21,0.73,0.0,0.0,0.0,6.78,N,N,N,N,N,0.0,987957.236412528,189739.7062381908,987578.133255348,189090.6049462219
HV0003,B03404,B03404,2025-07-08 18:46:50,2025-07-08 18:50:42,2025-07-08 18:51:02,2025-07-08 19:11:56,88,25,4.15,1254,25.71,0.0,0.61,2.29,2.75,0.0,6.25,18.5,N,N,N,N,N,1.5,981181.8599338742,195994.6590192048,988114.0342608116,188428.915897012
HV0003,B03404,B03404,2025-07-08 18:37:29,2025-07-08 18:39:38,2025-07-08 18:40:11,2025-07-08 18:49:29,45,65,2.34,558,14.81,0.0,0.33,1.33,2.75,0.0,3.0,8.93,N,N,N,N,N,1.5,985381.3477347472,198699.12044133063,988567.6816678736,192380.29018918055
HV0003,B03404,B03404,2025-07-08 18:09:53,2025-07-08 18:11:06,2025-07-08 18:11:08,2025-07-08 18:20:24,25,33,1.69,556,23.24,0.0,0.58,2.06,0.0,0.0,0.0,11.69,N,N,N,N,N,0.0,988086.7696675778,188515.9884244072,985588.1773581972,192398.304216814
HV0003,B03404,B03404,2025-07-08 18:12:12,2025-07-08 18:15:11,2025-07-08 18:15:50,2025-07-08 18:22:01,33,66,0.82,371,12.19,0.0,0.24,0.85,0.0,0.0,3.0,6.48,N,N,N,N,N,0.0,985417.127237908,193738.0289784774,988130.2708494164,196202.0497032856
HV0003,B03404,B03404,2025-07-08 18:01:21,2025-07-08 18:03:22,2025-07-08 18:03:23,2025-07-08 18:09:34,65,66,0.87,371,9.86,0.0,0.25,0.87,0.0,0.0,0.0,7.21,N,N,N,N,N,0.0,988486.268039946,192084.648729846,988453.378144417,195004.66027970947
HV0003,B03404,B03404,2025-07-08 18:23:36,2025-07-08 18:25:47,2025-07-08 18:25:59,2025-07-08 18:33:34,65,66,0.86,455,19.45,0.0,0.52,1.84,0.0,0.0,4.61,12.0,N,N,N,N,N,0.0,988924.0981184596,192801.45008923628,987621.2729087954,194944.96317658
HV0003,B03404,B03404,2025-07-08 18:36:14,2025-07-08 18:40:21,2025-07-08 18:40:38,2025-07-08 18:46:33,65,209,1.89,355,15.47,0.0,0.35,1.36,2.75,0.0,0.0,7.0,N,N,N,N,N,1.5,988523.5890404546,192852.2129076147,982993.6849910202,197807.65763956105
HV0003,B03404,B03404,2025-07-08 18:31:50,2025-07-08 18:33:15,2025-07-08 18:35:15,2025-07-08 18:45:20,33,33,0.77,605,12.92,0.0,0.32,1.14,0.0,0.0,0.0,8.28,N,N,N,N,N,0.0,985777.018615374,191775.63557875995,985233.6429336964,193145.9130680488
HV0003,B03404,B03404,2025-07-08 18:31:37,2025-07-08 18:32:09,2025-07-08 18:34:09,2025-07-08 18:50:39,65,45,2.17,990,16.33,0.0,0.37,1.46,2.75,0.0,0.0,14.65,N,N,N,N,N,1.5,988661.856490414,191479.7807748935,984651.4548626852,198127.44173237757
HV0003,B03404,B03404,2025-07-08 18:30:36,2025-07-08 18:32:36,2025-07-08 18:32:46,2025-07-08 18:52:36,87,33,3.25,1190,20.54,0.0,0.51,1.93,2.75,0.0,0.0,16.59,N,N,N,N,N,1.5,982679.7220103424,196835.7240963542,986097.3227703612,192580.87779622892
HV0003,B03404,B03404,2025-07-08 18:25:29,2025-07-08 18:26:17,2025-07-08 18:26:49,2025-07-08 18:37:21,65,87,2.25,632,17.04,0.0,0.35,1.35,2.75,0.0,0.0,9.55,N,N,N,N,N,1.5,988526.1089383456,192686.1489373784,981775.4325829212,196757.6972663093
HV0003,B03404,B03404,2025-07-08 19:30:14,2025-07-08 19:36:02,2025-07-08 19:36:02,2025-07-08 19:43:06,33,65,0.78,424,9.29,0.0,0.23,0.81,0.0,0.0,0.0,5.38,N,N,N,N,N,0.0,986089.0153650044,192782.56652634795,988301.599584988,192343.24557238963
HV0003,B03404,B03404,2025-07-08 19:50:28,2025-07-08 19:52:02,2025-07-08 19:52:25,2025-07-08 19:55:26,87,87,0.34,180,31.59,0.0,0.75,2.8,2.75,0.0,0.0,16.65,N,N,N,N,N,1.5,982312.1912398848,196988.3208485865,982489.8471422448,196324.6996348175
HV0005,B03406,,2025-07-08 19:44:17,2025-07-08 19:45:10,2025-07-08 19:46:10,2025-07-08 20:05:46,88,25,3.429,1176,21.09,0.0,0.53,1.87,2.75,0.0,4.16,16.77,N,N,N,N,N,1.5,981996.5853396192,195829.06243833512,988678.0928670728,188268.2287375988
HV0003,B03404,B03404,2025-07-08 19:04:59,2025-07-08 19:07:15,2025-07-08 19:08:24,2025-07-08 19:17:16,65,33,1.07,532,9.86,0.0,0.25,0.87,0.0,0.0,3.02,9.88,N,N,N,N,N,0.0,987449.9503785712,192324.95861369287,985294.6740731418,193301.803347248
HV0003,B03404,B03404,2025-07-08 19:15:56,2025-07-08 19:18:23,2025-07-08 19:18:42,2025-07-08 19:28:40,66,33,1.33,598,16.98,0.0,0.42,1.5,0.0,0.0,0.0,11.91,N,N,N,N,N,0.0,988513.5479058216,195758.5365718004,985283.953276274,192574.0894994905
HV0003,B03404,B03404,2025-07-08 19:13:43,2025-07-08 19:14:48,2025-07-08 19:14:58,2025-07-08 19:22:38,65,66,0.87,460,5.31,0.0,0.13,0.47,0.0,0.0,0.0,5.86,N,N,N,N,N,0.0,987747.288751854,193726.88730816505,987439.3356389318,195601.63624525344
HV0003,B03404,B03404,2025-07-08 19:31:55,2025-07-08 19:34:50,2025-07-08 19:35:00,2025-07-08 19:44:32,33,65,1.1,571,9.74,0.0,0.21,0.75,0.0,0.0,0.0,7.31,N,N,N,N,N,0.0,985654.9413024492,192984.77620128827,988071.9635010328,192963.77042917063
HV0005,B03406,,2025-07-08 19:26:44,2025-07-08 19:28:35,2025-07-08 19:29:35,2025-07-08 19:32:59,88,87,0.309,204,9.52,0.0,0.24,0.84,2.75,0.0,3.0,6.4,N,N,N,N,N,1.5,980430.22745297,196086.66319090148,982344.1635208238,195907.52711005096
HV0003,B03404,B03404,2025-07-08 19:21:33,2025-07-08 19:21:46,2025-07-08 19:22:53,2025-07-08 19:29:57,45,87,1.01,424,7.88,0.0,0.17,0.73,2.75,0.0,0.0,5.69,N,N,N,N,N,1.5,984539.5773127913,198471.69478431265,981245.5993591374,196477.3835169036
HV0003,B03404,B03404,2025-07-08 19:51:43,2025-07-08 19:57:56,2025-07-08 19:58:29,2025-07-08 20:05:18,45,65,1.93,409,12.26,0.0,0.23,0.95,2.75,0.0,1.0,6.86,N,N,N,N,N,1.5,984603.8729403932,199536.02495582265,988994.7297083416,192444.5749765599
HV0003,B03404,B03404,2025-07-08 19:34:10,2025-07-08 19:36:10,2025-07-08 19:36:14,2025-07-08 19:46:59,25,33,1.9,644,15.5,0.0,0.38,1.35,0.0,0.0,2.71,9.18,N,N,N,N,N,0.0,988334.0926618496,188627.03668181296,986418.2001885216,192076.7701531388
HV0003,B03404,B03404,2025-07-08 19:46:24,2025-07-08 19:50:14,2025-07-08 19:50:28,2025-07-08 20:00:00,66,65,1.14,573,11.83,0.0,0.29,1.02,0.0,0.0,0.0,7.38,N,N,N,N,N,0.0,987949.3564142263,195833.44688749107,988415.1843863176,192931.2590479114
HV0005,B03406,,2025-07-08 18:59:02,2025-07-08 19:07:15,2025-07-08 19:07:17,2025-07-08 19:14:59,25,33,0.921,462,9.7,0.0,0.24,0.86,0.0,0.0,0.0,5.98,N,N,N,N,N,0.0,987983.030792394,189351.7855795537,984902.6525716714,191835.0476727941
HV0005,B03406,,2025-07-08 19:27:31,2025-07-08 19:30:04,2025-07-08 19:30:41,2025-07-08 19:36:55,33,25,0.823,374,9.57,0.0,0.24,0.85,0.0,0.0,0.0,5.28,N,N,N,N,Y,0.0,985969.7139178328,191065.098669694,988824.8805261762,188611.9943140077
HV0005,B03406,,2025-07-08 19:47:49,2025-07-08 19:51:05,2025-07-08 19:51:19,2025-07-08 20:01:10,25,65,1.191,591,11.66,0.0,0.0,0.0,0.0,0.0,0.0,8.14,N,N,N,N,Y,0.0,988733.4167740416,188645.40355622917,988708.5569072012,192241.10185143256
HV0003,B03404,B03404,2025-07-08 19:19:42,2025-07-08 19:22:03,2025-07-08 19:22:44,2025-07-08 19:26:02,87,87,0.51,198,9.61,0.0,0.22,0.89,2.75,0.0,1.0,4.34,N,N,N,N,N,1.5,981991.4338250112,197555.6004559743,982692.3885251196,196701.31064596103
HV0003,B03404,B03404,2025-07-08 19:27:44,2025-07-08 19:29:59,2025-07-08 19:30:07,2025-07-08 19:34:56,25,33,0.54,289,8.92,0.0,0.22,0.79,0.0,0.0,0.0,4.49,N,N,N,N,N,0.0,988824.6836481256,189317.9692517708,986002.3092149232,193129.7307480861
HV0003,B03404,B03404,2025-07-08 19:18:08,2025-07-08 19:21:02,2025-07-08 19:21:31,2025-07-08 19:34:15,66,25,1.54,764,14.3,0.0,0.38,1.34,0.0,0.0,0.0,9.87,N,N,N,N,N,0.0,988578.7653740576,195617.64446138832,988831.5135645488,189770.67728116864
HV0003,B03404,B03404,2025-07-08 19:02:08,2025-07-08 19:02:27,2025-07-08 19:04:20,2025-07-08 19:11:11,25,33,1.11,411,10.1,0.0,0.27,0.95,0.0,0.0,0.0,5.72,N,N,N,N,N,0.0,988816.2752722282,189850.2886035639,985917.192963016,192622.3294545779
HV0003,B03404,B03404,2025-07-08 19:15:48,2025-07-08 19:17:59,2025-07-08 19:18:39,2025-07-08 19:25:14,66,65,0.86,395,12.71,0.0,0.29,1.02,0.0,0.0,0.0,9.2,N,N,N,N,N,0.0,988268.39701581,194759.9960709581,987220.9881972788,192520.5676187703
HV0003,B03404,B03404,2025-07-08 19:24:49,2025-07-08 19:30:07,2025-07-08 19:30:15,2025-07-08 19:36:40,66,65,1.15,385,12.72,0.0,0.3,1.06,0.0,0.0,0.0,9.5,N,N,N,N,N,0.0,988086.9695427982,195192.26363287325,987974.90861062,193368.9999768096
HV0003,B03404,B03404,2025-07-08 19:13:37,2025-07-08 19:14:18,2025-07-08 19:14:55,2025-07-08 19:24:28,45,87,1.17,572,10.51,0.0,0.22,0.91,2.75,0.0,3.0,7.43,N,N,N,N,N,1.5,984735.9357142096,198338.5252372275,982845.5218631772,196847.4057638916
HV0003,B03404,B03404,2025-07-08 19:47:23,2025-07-08 19:48:36,2025-07-08 19:50:20,2025-07-08 20:01:50,87,33,2.61,690,24.14,0.0,0.55,2.08,2.75,0.0,0.0,10.84,N,N,N,N,N,1.5,982390.1249870256,196002.04696361852,985855.418174577,193667.8694166234
HV0003,B03404,B03404,2025-07-08 19:30:20,2025-07-08 19:31:41,2025-07-08 19:32:36,2025-07-08 19:38:03,88,87,0.61,327,9.83,0.0,0.2,0.84,2.75,0.0,0.0,4.15,N,N,N,N,N,1.5,981099.957937758,195603.6749862501,981812.866808078,196918.44404016796
HV0003,B03404,B03404,2025-07-08 19:47:54,2025-07-08 19:50:46,2025-07-08 19:50:46,2025-07-08 19:58:07,25,65,0.68,441,5.31,0.0,0.11,0.4,0.0,0.0,0.0,5.4,N,N,N,N,N,0.0,988158.8416676016,189497.18669968809,987734.3429424318,192976.49891193825
HV0003,B03404,B03404,2025-07-08 19:01:25,2025-07-08 19:05:48,2025-07-08 19:06:08,2025-07-08 19:22:24,66,88,3.07,976,30.88,0.0,0.72,2.7,2.75,0.0,0.0,22.41,N,N,N,N,N,1.5,988573.8489298896,196240.0027697445,980808.5738440584,194643.74958903424
HV0003,B03404,B03404,2025-07-08 19:31:47,2025-07-08 19:34:28,2025-07-08 19:37:30,2025-07-08 19:46:25,66,87,2.1,535,28.51,0.0,0.58,2.15,2.75,0.0,5.86,15.54,N,N,N,N,N,1.5,987955.6900080896,195268.3301822256,982777.0493079145,196751.29961425377
HV0005,B03406,,2025-07-08 19:56:21,2025-07-08 19:58:23,2025-07-08 19:59:23,2025-07-08 20:09:15,66,87,2.1,592,12.04,0.0,0.0,0.0,0.0,0.0,0.0,8.98,N,N,N,N,N,0.0,988322.1642864512,195212.75678234544,982873.9449014548,197413.50298162247
HV0003,B03404,B03404,2025-07-08 19:12:26,2025-07-08 19:13:26,2025-07-08 19:14:29,2025-07-08 19:19:02,33,25,0.94,273,8.38,0.0,0.22,0.78,0.0,0.0,0.0,4.47,N,N,N,N,N,0.0,984934.7122827228,192182.75454534727,988262.8877237394,188344.5609740193
HV0003,B03404,B03404,2025-07-08 19:07:55,2025-07-08 19:10:31,2025-07-08 19:10:31,2025-07-08 19:18:47,66,65,0.98,496,13.44,0.0,0.33,1.19,0.0,0.0,3.0,6.76,N,N,N,N,N,0.0,988217.7791349874,194340.7166409439,988324.896818476,192419.86785129772
HV0003,B03404,B03404,2025-07-08 19:50:50,2025-07-08 19:52:36,2025-07-08 19:52:57,2025-07-08 20:00:15,25,33,1.05,438,8.45,0.0,0.19,0.67,0.0,0.0,0.0,5.9,N,N,N,N,N,0.0,987934.1186224796,188747.80949975352,986718.601883922,193065.3685591393
HV0003,B03404,B03404,2025-07-08 19:18:08,2025-07-08 19:21:32,2025-07-08 19:21:38,2025-07-08 19:35:30,87,66,3.15,832,17.77,0.0,0.43,1.67,2.75,0.0,0.0,12.83,N,N,N,N,N,1.5,982022.7391801708,197352.1042778002,988966.2804280174,195269.8170927362
HV0003,B03404,B03404,2025-07-08 19:01:29,2025-07-08 19:03:34,2025-07-08 19:03:38,2025-07-08 19:11:26,33,25,1.22,468,10.09,0.0,0.27,0.95,0.0,0.0,0.0,6.44,N,N,N,N,N,0.0,985027.971593462,193209.39207528,988816.5406613942,189411.13651936196
HV0003,B03404,B03404,2025-07-08 19:18:45,2025-07-08 19:20:10,2025-07-08 19:20:41,2025-07-08 19:37:40,88,66,2.66,1019,27.32,0.0,0.64,2.43,2.75,0.0,4.97,14.3,N,N,N,N,N,1.5,980771.6203546206,195305.54853563957,988063.1770937446,195728.74911666173
HV0003,B03404,B03404,2025-07-08 19:38:21,2025-07-08 19:39:37,2025-07-08 19:41:37,2025-07-08 19:52:31,66,33,1.2,654,11.46,0.0,0.22,0.79,0.0,0.0,0.0,8.45,N,N,N,N,N,0.0,988447.3187279945,194991.5893499387,984797.1020387482,193530.07188059876
HV0005,B03406,,2025-07-08 19:39:45,2025-07-08 19:43:24,2025-07-08 19:43:26,2025-07-08 19:47:27,25,25,0.672,241,6.93,0.0,0.17,0.62,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,987654.9874160094,188886.44064780805,988895.7356687086,189365.64759984825
HV0003,B03404,B03404,2025-07-08 19:49:32,2025-07-08 19:50:04,2025-07-08 19:52:05,2025-07-08 20:03:03,65,66,0.96,659,11.58,0.0,0.29,1.02,0.0,0.0,0.0,8.0,N,N,N,N,N,0.0,987220.0599641132,192797.54075990015,987968.0252039104,194581.5515409038
HV0005,B03406,,2025-07-08 19:50:36,2025-07-08 19:55:32,2025-07-08 19:55:36,2025-07-08 19:58:52,66,66,0.444,196,8.72,0.0,0.22,0.77,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,986663.6208848136,195572.6733915017,988651.400628018,195446.9593999833
HV0003,B03404,B03404,2025-07-08 19:13:10,2025-07-08 19:14:27,2025-07-08 19:15:55,2025-07-08 19:22:30,33,66,1.14,395,10.72,0.0,0.27,0.95,0.0,0.0,1.0,5.59,N,N,N,N,N,0.0,985874.7703755526,193575.20989708105,987249.3520882956,194931.9707267021
HV0003,B03404,B03404,2025-07-08 19:37:06,2025-07-08 19:41:40,2025-07-08 19:41:43,2025-07-08 19:51:43,66,33,1.56,600,18.6,0.0,0.46,1.64,0.0,0.0,3.1,9.35,N,N,N,N,N,0.0,989305.5844568613,195596.5490798296,984770.7194321532,192745.91003075032
HV0003,B03404,B03404,2025-07-08 19:46:20,2025-07-08 19:49:37,2025-07-08 19:49:55,2025-07-08 19:54:20,87,88,0.68,265,15.41,0.0,0.35,1.36,2.75,0.0,0.0,13.0,N,N,N,N,N,1.5,981858.025383314,197872.2519926977,980785.3867759722,195551.1212076585
HV0003,B03404,B03404,2025-07-08 19:14:44,2025-07-08 19:16:48,2025-07-08 19:17:45,2025-07-08 19:23:05,25,33,0.84,320,12.57,0.0,0.19,0.67,0.0,0.0,0.0,10.16,N,N,N,N,Y,0.0,987504.2546700776,188120.227483579,985031.4000180854,193456.7275953868
HV0003,B03404,B03404,2025-07-08 19:28:09,2025-07-08 19:30:12,2025-07-08 19:31:11,2025-07-08 19:32:18,33,33,0.24,67,7.16,0.0,0.18,0.64,0.0,0.0,0.0,5.5,N,N,N,N,Y,0.0,986493.371370921,193075.27159163705,984726.6802998967,193243.0823494016
HV0005,B03406,,2025-07-08 19:01:13,2025-07-08 19:02:26,2025-07-08 19:02:30,2025-07-08 19:11:24,25,66,0.971,534,10.74,0.0,0.27,0.95,0.0,0.0,2.0,6.79,N,N,N,N,N,0.0,987163.3125216934,188393.89969902756,988774.0267358832,194487.054641336
HV0005,B03406,,2025-07-08 19:52:26,2025-07-08 19:55:15,2025-07-08 19:56:15,2025-07-08 20:06:02,25,65,1.151,587,11.86,0.0,0.0,0.0,0.0,0.0,0.0,7.58,N,N,N,N,N,0.0,988376.8638155503,188636.5968807347,987885.4122072408,192638.3173719889
HV0005,B03406,,2025-07-08 19:48:36,2025-07-08 19:54:15,2025-07-08 19:55:08,2025-07-08 20:15:00,33,25,2.741,1192,20.58,0.0,0.51,1.83,0.0,0.0,10.0,15.96,N,N,N,N,N,0.0,985204.0649520488,193757.70371691004,987206.8065613556,188962.4170955584
HV0005,B03406,,2025-07-08 19:40:13,2025-07-08 19:52:11,2025-07-08 19:52:32,2025-07-08 20:01:44,65,33,0.91,552,15.76,0.0,0.39,1.4,0.0,0.0,0.0,12.88,N,N,N,N,N,0.0,989182.4738576151,192680.3297019292,984833.2455145408,192675.0591375462
HV0003,B03404,B03404,2025-07-08 19:49:37,2025-07-08 19:53:50,2025-07-08 19:54:46,2025-07-08 20:00:33,45,87,0.81,347,12.01,0.0,0.28,1.13,2.75,0.0,0.0,5.62,N,N,N,N,N,1.5,984687.2226561202,199295.8637893317,981859.7109082632,196882.17903452303
HV0003,B03404,B03404,2025-07-08 19:45:00,2025-07-08 19:33:19,2025-07-08 19:42:59,2025-07-08 19:54:00,25,66,1.68,662,33.19,0.0,0.83,2.93,0.0,0.0,3.69,31.5,N,N,N,N,N,0.0,987820.4179891791,187956.3167163116,988017.2385716904,195292.66159273524
HV0003,B03404,B03404,2025-07-08 19:52:03,2025-07-08 19:55:35,2025-07-08 19:55:43,2025-07-08 20:02:19,66,65,0.73,396,8.92,0.0,0.22,0.79,0.0,0.0,0.0,5.02,N,N,N,N,N,0.0,986833.781128354,195091.8644313123,987748.4815019384,190913.3381163875
HV0005,B03406,,2025-07-08 19:00:14,2025-07-08 19:03:24,2025-07-08 19:03:48,2025-07-08 19:13:32,25,33,1.288,584,11.66,0.0,0.29,1.04,0.0,0.0,2.0,7.74,N,N,N,N,N,0.0,988542.160595433,189079.57927729332,985418.003534795,192042.59757387088
HV0003,B03404,B03404,2025-07-08 19:06:46,2025-07-08 19:09:35,2025-07-08 19:10:21,2025-07-08 19:22:01,66,25,1.53,701,14.37,0.0,0.36,1.26,0.0,0.0,0.0,9.22,N,N,N,N,N,0.0,988619.5262842274,195583.5803923368,988571.2365656112,188447.8905837164
HV0005,B03406,,2025-07-08 19:29:17,2025-07-08 19:30:51,2025-07-08 19:31:01,2025-07-08 19:39:07,25,25,0.55,486,5.38,0.0,0.13,0.48,0.0,0.0,0.0,5.71,N,N,N,N,N,0.0,988794.241633854,189164.7115753777,988619.7947026336,189354.74754395804
HV0005,B03406,,2025-07-08 19:10:50,2025-07-08 19:13:03,2025-07-08 19:14:03,2025-07-08 19:27:35,33,45,2.367,812,13.06,0.0,0.33,1.16,2.75,0.0,3.76,11.58,N,N,N,N,N,1.5,985705.0770564862,192756.09273736208,984833.8231815198,199445.2500823822
HV0003,B03404,B03404,2025-07-08 19:08:34,2025-07-08 19:13:03,2025-07-08 19:13:17,2025-07-08 19:21:23,88,209,0.88,486,10.96,0.0,0.24,0.97,2.75,0.0,0.0,7.15,N,N,N,N,Y,1.5,980928.0627631752,194742.90991943117,981985.0856348008,197545.04355563625
HV0003,B03404,B03404,2025-07-08 19:51:23,2025-07-08 19:57:20,2025-07-08 19:58:38,2025-07-08 20:06:55,87,45,1.81,497,9.96,0.0,0.22,0.93,2.75,0.0,0.0,7.57,N,N,N,N,N,1.5,982757.7199449304,196594.06068108848,984735.648788497,198623.0505051891
HV0003,B03404,B03404,2025-07-08 19:22:29,2025-07-08 19:25:51,2025-07-08 19:27:36,2025-07-08 19:31:57,87,88,0.47,261,10.13,0.0,0.22,0.89,2.75,0.0,1.0,4.34,N,N,N,N,N,1.5,981951.2037373056,196515.131827867,981059.7100752924,195413.73248587584
HV0005,B03406,,2025-07-08 19:55:19,2025-07-08 19:58:53,2025-07-08 19:59:53,2025-07-08 20:06:31,33,33,0.283,398,5.38,0.0,0.13,0.48,0.0,0.0,0.0,4.43,N,N,N,N,N,0.0,984896.9454845344,192731.7208969789,984868.8910462916,193016.1128442073
HV0005,B03406,,2025-07-08 19:46:59,2025-07-08 19:51:45,2025-07-08 19:52:22,2025-07-08 20:05:41,66,33,1.747,799,14.11,0.0,0.35,1.25,0.0,0.0,1.57,10.57,N,N,N,N,N,0.0,988472.7584009792,194776.0198433194,985301.331003694,192911.5166958008
HV0003,B03404,B03404,2025-07-08 19:53:30,2025-07-08 19:54:06,2025-07-08 19:54:26,2025-07-08 20:00:34,65,33,0.84,368,8.97,0.0,0.22,0.79,0.0,0.0,3.0,4.9,N,N,N,N,N,0.0,988627.1773533684,192422.7428211839,985587.774167566,193251.5436507032
HV0003,B03404,B03404,2025-07-08 19:42:34,2025-07-08 19:45:52,2025-07-08 19:46:30,2025-07-08 19:49:45,33,33,0.4,195,8.91,0.0,0.22,0.79,0.0,0.0,3.0,4.49,N,N,N,N,N,0.0,984800.8123092582,193461.34168787237,986458.5375883384,191898.4716409549
HV0003,B03404,B03404,2025-07-08 19:49:12,2025-07-08 19:52:16,2025-07-08 19:52:58,2025-07-08 19:57:06,33,33,0.71,249,8.96,0.0,0.22,0.79,0.0,0.0,3.0,4.5,N,N,N,N,N,0.0,985666.3707376312,193206.13410615217,986120.3619898076,193110.6081462073
HV0003,B03404,B03404,2025-07-08 19:03:37,2025-07-08 19:05:35,2025-07-08 19:07:37,2025-07-08 19:13:52,65,33,0.82,375,7.39,0.0,0.17,0.62,0.0,0.0,0.0,4.95,N,N,N,N,N,0.0,988551.8066270052,192133.8935954242,985745.0048852352,193256.3845759082
HV0003,B03404,B03404,2025-07-08 19:22:55,2025-07-08 19:23:07,2025-07-08 19:23:50,2025-07-08 19:33:02,33,25,0.89,553,8.37,0.0,0.22,0.78,0.0,0.0,0.0,6.82,N,N,N,N,N,0.0,985306.182514637,193291.63553762843,988976.7798975948,188774.0484976139
HV0005,B03406,,2025-07-08 19:30:44,2025-07-08 19:33:50,2025-07-08 19:34:05,2025-07-08 19:42:21,65,66,1.117,496,12.52,0.0,0.31,1.11,0.0,0.0,0.0,7.24,N,N,N,N,N,0.0,989025.9855576104,192638.5917493398,989876.0358689332,194489.14191396223
HV0003,B03404,B03404,2025-07-08 19:51:20,2025-07-08 19:56:42,2025-07-08 19:57:10,2025-07-08 20:02:13,66,65,0.78,303,8.96,0.0,0.22,0.79,0.0,0.0,5.0,4.5,N,N,N,N,N,0.0,987900.9509612742,195969.831674072,987950.313443248,192923.346254226
HV0003,B03404,B03404,2025-07-08 19:44:29,2025-07-08 19:44:36,2025-07-08 19:45:49,2025-07-08 19:49:54,209,87,0.57,246,8.78,0.0,0.18,0.78,2.75,0.0,0.0,4.0,N,N,N,N,N,1.5,982920.7322646852,197775.30896220743,981921.3147393224,196738.39087832163
HV0003,B03404,B03404,2025-07-08 19:10:38,2025-07-08 19:15:58,2025-07-08 19:16:24,2025-07-08 19:22:28,65,65,0.6,364,8.43,0.0,0.22,0.79,0.0,0.0,0.0,4.51,N,N,N,N,N,0.0,987894.4853670069,192741.48488638012,988388.1629807618,192723.14716918423
HV0003,B03404,B03404,2025-07-08 19:32:42,2025-07-08 19:36:47,2025-07-08 19:38:33,2025-07-08 19:46:37,66,33,1.27,484,9.95,0.0,0.25,0.87,0.0,0.0,0.0,6.79,N,N,N,N,N,0.0,987741.8198430272,194941.33311100103,986438.1156589724,193467.3877383668
HV0003,B03404,B03404,2025-07-08 19:48:17,2025-07-08 19:50:47,2025-07-08 19:51:35,2025-07-08 20:05:12,33,209,2.94,817,18.89,0.0,0.44,1.72,2.75,0.0,0.0,12.39,N,N,N,N,N,1.5,985253.4907815192,193105.61159614372,982982.6303536638,197774.213042449
HV0005,B03406,,2025-07-08 19:22:27,2025-07-08 19:25:37,2025-07-08 19:25:50,2025-07-08 19:34:25,33,66,1.007,515,8.97,0.0,0.22,0.8,0.0,0.0,0.0,6.64,N,N,N,N,N,0.0,985648.74662537,193214.59287557605,988693.7564650195,194092.78587404732
